-0.17985396	-0.102533296	-0.35545415	0.025071057	0.42800722	0.073339485	-0.18255062	-0.45448712	-0.070847645	-0.3550684	0.061798308	-0.3256958	-0.13773519	-0.1499505	0.05351724	0.054045632
-0.14240836	0.052777305	-0.43946815	-0.5069104	0.81867826	0.115883276	-0.19769323	-0.50622714	0.27575392	0.0957937	-0.15285017	-0.61787593	-0.038694963	-0.4341908	-0.19459054	-0.3859419
0.20053507	0.2777722	-0.20496877	-0.030031897	0.5968976	-0.35890722	0.21626328	-0.41079062	0.1372247	-0.20390853	0.28130934	-0.28103304	0.23292749	-0.14886369	0.017076353	0.3120632
-0.13389677	-0.24357465	-0.052877527	0.11975168	0.16249599	0.23977415	-0.07903299	-0.16236924	-0.0640233	-0.42222723	-0.08647216	0.039177567	-0.20202728	-0.19044277	0.11618091	-0.080815166
-0.12003118	0.06906521	0.44941285	-0.50847673	0.15867318	-0.13593736	0.3746174	-0.105357595	-0.16269891	-0.6451333	0.27805358	0.48704946	0.008382001	-0.018613387	-0.35306984	0.12904134
0.6180322	0.64399767	0.060381968	0.4735639	0.15189433	-0.68020487	0.5014126	-0.648203	0.34632748	0.2544329	0.56650215	-0.39922604	0.66786003	0.28788024	0.33344176	0.77718776
-0.13128576	0.016914066	-0.3687096	-0.05249803	0.52369386	0.10103656	-0.23717935	-0.39540178	0.14979796	0.12158792	-0.1120876	-0.44237515	-0.04910799	-0.2805692	0.009102347	-0.07169351
-0.11680768	0.019725885	-0.35114884	-0.1869234	0.51918936	-0.004482752	-0.2357932	-0.33452666	-0.040070802	0.027288433	0.13795969	-0.28324807	-0.04433711	-0.01878843	-0.2221676	-0.027435135
-0.082296416	-0.15680598	0.08832616	0.5902258	-0.6213361	-0.12719664	-0.018953461	0.11019891	-0.45847103	-0.7419237	0.5221638	0.47522703	-0.14224751	0.48542547	-0.014343963	0.6063736
-0.025811438	-0.13589184	-0.21359915	0.3983538	-0.037728798	-0.010168385	-0.1514753	-0.21368584	-0.20058441	-0.24490762	0.12523809	-0.055817857	-0.10721078	0.12961505	0.15454029	0.24134693
-0.022940433	-0.30055603	-0.8515397	0.69060874	0.23203938	0.43927827	-0.7840521	-0.42686594	0.07674586	0.495716	-0.35882187	-0.54055226	-0.15387192	-0.24415794	0.3828505	-0.04931364
-0.10652427	0.037158474	-0.15093546	-0.19287966	0.29740292	-0.081005536	-0.109093234	-0.32845643	-0.14568771	-0.19658002	0.2218739	-0.1687038	-0.04639638	0.05557708	-0.20249563	0.07387716
-0.44685894	-0.5013233	0.71264267	0.09599417	-0.60167736	0.4051325	0.0029260018	0.5160676	-0.46971795	-0.9872215	-0.012389319	0.84592986	-0.5552975	0.1929188	-0.33591056	-0.094456874
