-0.014822584	-0.013588997	-0.027774703	0.040967967	0.08833084	-0.07124263	-0.08211996	0.047803696	-0.039936032	-0.012168663	-0.012178979	0.014688393	-0.056938577	-0.0014985012	0.013849486	0.022582088
-0.03409302	-0.010352684	0.0039470503	-0.012366378	0.08606655	-0.040487256	-0.09468239	0.008556813	0.007463669	-0.032376926	0.012454269	-0.011532188	-0.0070406157	-0.03336963	0.010514498	0.02791449
-0.04454438	0.0077233673	-0.03962823	-0.032733385	0.092465974	-0.0038943363	-0.11320026	0.036487877	0.023760283	-0.016983723	-0.08594245	0.026388519	-0.031243835	0.007322937	0.0174667	-0.05966456
-0.0040929853	-0.018852934	-0.008106909	-0.042055205	0.15341024	0.006442846	-0.07498846	0.037551295	-0.0050426736	-0.07518528	0.008229045	-0.0076169623	-0.021953048	-0.01861088	0.020549862	0.002116904
-0.07139349	-0.0049391817	0.007805909	-0.033060763	0.16178766	-0.011057868	-0.06599026	0.04195436	-0.07496415	0.0006581786	-0.048073124	-0.0059302906	-0.07108361	0.0012328691	-0.094984315	-0.018255405
0.017352205	-0.020999389	-0.052582867	-0.020363053	0.13737151	0.0033298691	-0.11914857	0.010529399	-0.02487025	-0.061572302	0.06245388	0.016436093	0.029422365	0.020775476	-0.02172063	0.018234303
-0.051664926	-0.025936672	-0.05402708	-0.0582276	0.07915405	-0.01637989	-0.07499411	-0.014316752	0.011103717	-0.051561758	-0.063480616	0.020877196	-0.007920885	0.011260274	-0.073924445	0.0047903666
0.044909757	-0.014585563	-0.025772553	-0.0055587594	0.110367075	-0.0069797696	-0.043213136	-0.004612642	0.017865572	-0.04456066	0.013554263	-0.000118921074	-0.04065226	0.051749714	-0.05045582	0.02071948
-0.07431262	-0.022829175	-0.033662785	-0.012525812	0.042257234	-0.08412427	-0.071736	0.03190651	0.022514977	-0.08082203	-0.038947646	-0.02416853	0.021246245	0.039392687	0.0284622	0.04057318
-0.036017466	0.064904794	-0.010902977	0.011929207	0.04755574	0.023563785	-0.083126076	-0.025082685	-0.054514486	-0.06452954	-0.016002547	-0.034886125	0.04268342	-0.014572807	0.0007283601	0.022339398
-0.041446045	0.005493792	0.0314855	0.045866176	0.09187273	-0.0069872965	-0.07344186	-0.02028903	-0.02534349	-0.017130598	0.0072377087	-0.052536253	0.024095166	-0.030827852	0.0081079425	0.041223112
-0.12213837	-0.065846555	-0.033211563	0.057554938	0.0527311	-0.05326597	-0.14651695	0.03986612	-0.033280116	-0.063174374	0.019056803	0.003768572	0.049154676	-0.008740232	0.001958426	0.108248666
-0.064739935	0.02218781	-0.021383373	-0.07467879	0.050080467	-0.048717815	-0.049392022	0.076128386	-0.020571599	0.029639937	0.023388568	0.009203279	0.018092021	0.026728673	0.05649243	-0.04127445
-0.049724165	-0.069355935	0.046222694	-0.05971241	-0.048215855	-0.010966114	-0.032881994	-0.029368503	0.08208345	-0.07446029	0.07562545	0.020659585	0.0084730815	0.009654954	-0.08201983	-0.020093836
0.020258015	-0.008042088	-0.00027166886	0.06064852	0.114101835	0.05581306	-0.004244186	-0.06239894	0.03346378	-0.04626778	-0.06575311	0.007326337	-0.02776488	0.009193819	-0.06850918	0.03628075
-0.033701796	-0.0638123	-0.03580469	0.005532031	0.073078856	-0.01945584	-0.07928299	0.100902244	-0.024205104	-0.007331248	-0.007378013	-0.0041834693	-0.01355071	-0.017056372	0.001786099	0.0686415
0.0009334826	-0.02822203	0.021262493	0.04791335	0.11126146	0.025885869	0.007971108	0.028381363	0.06848701	-0.08667926	-0.03210231	0.025368268	-0.05039404	0.056595806	0.012099063	0.028565772
-0.12172394	-0.032132577	0.034560062	-0.021229098	0.03439342	-0.029087704	-0.06260559	0.035843186	-0.0243365	0.05704863	0.024257055	0.022537414	0.044259313	0.04126292	0.04130765	0.074283995
-0.09648163	-0.030745024	0.007861305	-0.055307984	0.13190432	-0.010898205	-0.03907323	0.0050776796	0.03270557	-0.038889747	0.059565615	-0.0149371745	0.06262598	-0.013712324	-0.01932271	0.031019382
-0.059732076	-0.021652382	-0.02133916	0.008234159	0.09905107	-0.013650939	-0.0700542	0.0991229	0.012681229	-0.06016766	-0.09213487	-0.0008186775	0.008708194	0.012915386	0.023573114	-0.049076583
-0.02953612	-0.024535002	-0.046603847	0.03835811	0.13370071	-0.039137214	-0.044997763	0.0051624686	0.024462983	-0.04174271	0.019130485	0.027380846	0.023421392	0.03356471	-0.027084747	-0.006892659
-0.032555286	-0.06957077	0.063689545	0.018423814	0.016306708	-0.07281918	0.03651819	0.023666142	-0.046812087	-0.036113523	0.08585541	-0.09319126	0.02257813	-0.018234873	-0.007627458	-0.09276718
-0.09245442	0.10903569	-0.06576017	0.053517222	0.098410316	0.007883778	-0.07298086	-0.110006735	-0.054016765	0.076623075	-0.067948624	-0.016725363	-0.10585077	-0.08655969	0.054396164	-0.009623832
-0.12220962	-0.0429218	-0.08511011	-0.026904313	-0.059517335	-0.050497614	-0.13526791	-0.09756837	-0.071864046	0.02425733	0.031918775	0.1266346	0.033583608	0.03598041	-0.044611074	-0.0073789484
-0.064886175	0.06949103	0.01900419	0.055463336	0.064430594	0.030589838	-0.017368224	-0.056066953	0.00026906584	-0.08059071	-0.05206376	0.04346062	-0.0869892	0.10636231	0.03955655	0.06971476
-0.021219278	-0.06486572	-0.03189814	0.0069774515	0.023619074	-0.099981725	-0.037646856	0.028749343	-0.014159094	-0.15345639	0.028446848	-0.013324233	0.07804095	0.040251732	-0.06354134	0.12853266
0.098869525	0.05688145	0.016397275	0.059866235	0.07194554	0.009251112	-0.0023466414	0.0028778142	-0.023617275	0.030666713	-0.033468526	-0.040312562	-0.03708645	0.039823283	0.031921122	-0.05084356
0.022565776	-0.032112118	-0.007534973	-0.032609552	0.056391828	-0.111404434	-0.04893848	0.008946593	0.0046053366	-0.01907225	0.04402607	0.009652447	-0.08197959	0.010568352	0.006629075	0.0326167
-0.06125056	-0.013072479	0.013882345	-0.047123868	0.01784271	0.096535906	0.009430128	0.043065768	-0.014535441	-0.082218245	0.040685482	0.072484195	-0.032740824	-0.0068774763	0.049677014	-0.044808116
-0.097481616	0.046854526	-0.13632107	-0.08313095	0.027387448	-0.03185118	-0.033305977	0.037818138	0.03739758	0.0054497644	0.0804249	-0.030256748	0.07787742	0.067916565	-0.09292234	-0.062731236
-0.043764398	-0.027294945	-0.065333754	0.022020375	0.09249915	-0.03396651	-0.072878115	0.147348	0.06109	-0.04587044	0.005215263	0.03886128	0.047442745	0.089038715	-0.08088294	-0.01411698
-0.10258905	-0.017562069	-0.0656621	-0.018858045	0.053884927	-0.04625782	-0.011432545	-0.023908978	-0.007578344	-0.041064665	0.034451902	-0.071289085	-0.05601062	0.05256397	-0.043774765	-0.010395057
-0.043496072	-0.06893542	0.042060543	-0.054858673	0.043872084	-0.023377337	0.017325802	0.013361784	-0.07521647	-0.0138570815	-0.016716128	-0.042044804	-0.019353675	0.013497914	-0.0035503153	0.0060024066
-0.024101185	-0.013015314	-0.018581297	0.0036669294	0.0643325	-0.061665837	-0.05883841	0.038209017	0.06396282	-0.03441502	0.03279428	0.018030483	-0.075543426	-0.013932394	-0.075484306	-0.07041164
-0.057078637	-0.017868627	-0.15976013	0.049419805	0.046975855	-0.054305334	-0.004670495	-0.06521115	-0.0009862916	-0.09259763	-0.016073331	0.045566645	-0.029683968	-0.08723304	0.023879051	0.058268
0.0018958035	-0.028889697	-0.028182246	-0.16044447	0.034271732	0.02310863	-0.011138167	0.03278285	-0.04225417	7.2014125e-05	-0.028339714	0.03229003	-0.01882655	0.024364183	-0.06411437	0.02302455
-0.08271724	0.0026931649	-0.078894734	-0.06728571	-0.016859042	0.017486816	-0.050571356	0.057226315	-0.08770332	-0.059203055	-0.026488457	0.07752132	-0.02473913	-0.12042707	-0.07366938	0.045832984
-0.05427404	0.0029545506	0.07482844	0.086883895	0.043515433	-0.03694733	-0.05338644	-0.023546116	-0.07202494	0.051804386	0.0014021811	-0.047365725	-0.061162617	-0.0057713143	0.012876953	-0.034479067
0.04343699	-0.004239219	-0.010584125	-0.05326732	-0.09843007	-0.05136861	-0.07651426	0.121695206	-0.0062463493	-0.14714955	-0.07022115	-0.012356688	-0.118503176	-0.059893847	-0.023629036	0.05265209
-0.06928924	0.09401049	0.03272306	0.1552269	0.09679376	-0.045425594	-0.051077243	0.01958431	0.013105364	-0.14372756	0.07128345	-0.0061158105	-0.030829413	-0.017726183	0.0480296	-0.029344888
0.11215844	-0.09149488	0.004755785	-0.065890245	0.17489573	-0.029336015	-0.09312742	0.06476659	0.04747606	-0.016910037	0.11757628	0.14079373	0.0019267028	-0.018401891	-0.031668194	-0.026877364
-0.052610297	0.023647789	-0.028764458	-0.046201095	0.022726933	-0.01930066	0.020103397	0.041247237	0.08629124	-0.033008747	0.034874264	0.027422884	-0.092938565	-0.031101052	0.019172803	0.08203738
-0.088048115	0.07585465	-0.02234058	-0.035531748	0.05491376	0.06091468	-0.018021101	-0.00876499	0.025069533	0.06991508	0.05067664	0.028888004	-0.067452446	-0.06776376	-0.00044665573	0.038419865
-0.06752756	-0.03218835	0.022554843	-0.04956068	0.063508496	-0.06806654	0.02264326	0.02166374	0.09305983	0.019984575	0.065920934	-0.01199034	0.027660241	0.040534027	-0.032560628	0.023713803
-0.009502214	-0.067836195	0.0040071225	0.08254357	0.0917393	-0.071656965	-0.049733166	0.021078924	-0.027394848	-0.07097815	0.029601483	-0.04952163	-0.052213285	-0.01991902	-0.067271896	-0.08006729
-0.11955181	-0.04659401	-0.010176948	0.07734514	0.07888479	-0.014975831	-0.13803396	-0.04974661	0.029446097	0.02025538	0.022460915	0.004330846	-0.008380798	-0.053981002	0.017710425	-0.009582741
0.009719582	0.034630787	0.033359565	-0.032643106	0.035005208	0.0016366803	-0.043383256	0.04063397	0.0014678466	-0.02749548	0.020155609	-0.062389407	-0.091509335	0.041796558	0.031996258	-0.011507085
0.028535292	-0.0669064	-0.10251836	-0.022910064	0.083959565	-0.008208154	-0.11527885	0.06642194	-0.06586099	0.009529398	0.042061508	-0.0628681	-0.04815615	0.028803403	0.043188486	0.044218168
0.103488825	0.017258162	-0.09624653	-0.00034250077	-0.0028381112	0.014563137	-0.072374426	0.039580096	0.018758979	0.114195034	-0.042032156	-0.08496017	-0.029551266	-0.086272605	-0.011184517	0.01543739
